make,model,date,month,year,sales
Mini,3 Door,Oct 22,Oct,2022,
Lexus,LX,Oct 22,Oct,2022,
Renault,Kiger,Oct 22,Oct,2022,2685.0
Ferrari,F8 Tributo,Oct 22,Oct,2022,
Ferrari,SF90 Stradale,Oct 22,Oct,2022,
Ferrari,812,Oct 22,Oct,2022,
Maserati,Quattroporte,Oct 22,Oct,2022,
Isuzu,S-Cab,Oct 22,Oct,2022,
Maserati,Ghibli,Oct 22,Oct,2022,
Isuzu,Hi-Lander,Oct 22,Oct,2022,
Maserati,GranTurismo,Oct 22,Oct,2022,
Maserati,GranCabrio,Oct 22,Oct,2022,
Isuzu,V-Cross,Oct 22,Oct,2022,
Isuzu,MU-X,Oct 22,Oct,2022,
Isuzu,D-Max,Oct 22,Oct,2022,
Mclaren,GT,Oct 22,Oct,2022,
Mclaren,750S,Oct 22,Oct,2022,
Force,Gurkha,Oct 22,Oct,2022,
Force,Gurkha 5 Door,Oct 22,Oct,2022,
Ferrari,Roma,Oct 22,Oct,2022,
Ferrari,296 GTB,Oct 22,Oct,2022,
Mercedes-Benz,G-Class,Oct 22,Oct,2022,
Aston Martin,DBX,Oct 22,Oct,2022,
Mercedes-Benz,C-Class,Oct 22,Oct,2022,
Mercedes-Benz,GLS,Oct 22,Oct,2022,
Mercedes-Benz,A Class Sedan Limousine,Oct 22,Oct,2022,
Mercedes-Benz,GLA,Oct 22,Oct,2022,
Mercedes-Benz,GLC,Oct 22,Oct,2022,
Mercedes-Benz,Maybach S-Class,Oct 22,Oct,2022,
Mercedes-Benz,E-Class,Oct 22,Oct,2022,
Mercedes-Benz,GLE-Class,Oct 22,Oct,2022,
Mercedes-Benz,GLB,Oct 22,Oct,2022,
Mercedes-Benz,AMG E 53 Cabriolet,Oct 22,Oct,2022,
Mercedes-Benz,GLC Coupe,Oct 22,Oct,2022,
Aston Martin,Vantage,Oct 22,Oct,2022,
Mercedes-Benz,AMG E 53,Oct 22,Oct,2022,
Mercedes-Benz,AMG A 45 S,Oct 22,Oct,2022,
Aston Martin,DB 12,Oct 22,Oct,2022,
Mercedes-Benz,S Class,Oct 22,Oct,2022,
Pravaig,Defy,Oct 22,Oct,2022,
Mercedes-Benz,EQS,Oct 22,Oct,2022,
Mercedes-Benz,AMG GLE 53 Coupe,Oct 22,Oct,2022,
Mercedes-Benz,AMG GLC 43,Oct 22,Oct,2022,
Bajaj,Qute (RE60),Oct 22,Oct,2022,
Strom Motors,R3,Oct 22,Oct,2022,
Bentley,Bentayga,Oct 22,Oct,2022,
Porsche,911,Oct 22,Oct,2022,
Audi,A6,Oct 22,Oct,2022,
Mercedes-Benz,EQB,Oct 22,Oct,2022,
Volkswagen,Taigun,Oct 22,Oct,2022,2355.0
Citroen,C3 Aircross,Oct 22,Oct,2022,0.0
BYD Auto,E6 Electric,Oct 22,Oct,2022,
Mercedes-Benz,AMG E 63,Oct 22,Oct,2022,
Mclaren,720S,Oct 22,Oct,2022,
Mercedes-Benz,EQE,Oct 22,Oct,2022,
Tata,Nexon,Oct 22,Oct,2022,13767.0
Renault,Kwid,Oct 22,Oct,2022,1894.0
Audi,RS E-Tron GT,Oct 22,Oct,2022,
Audi,E-Tron GT,Oct 22,Oct,2022,
Maruti Suzuki,Grand Vitara,Oct 23,Oct,2023,10834.0
Maruti Suzuki,Celerio,Oct 23,Oct,2023,4317.0
Maruti Suzuki,Baleno,Oct 23,Oct,2023,16594.0
Maruti Suzuki,S-Presso,Oct 23,Oct,2023,3368.0
Maruti Suzuki,Alto K10,Oct 23,Oct,2023,
Maruti Suzuki,Dzire,Oct 23,Oct,2023,14699.0
Maruti Suzuki,Ertiga,Oct 23,Oct,2023,14209.0
Maruti Suzuki,Swift,Oct 23,Oct,2023,20598.0
Maruti Suzuki,XL6,Oct 23,Oct,2023,4367.0
Maruti Suzuki,Brezza,Oct 23,Oct,2023,
Maruti Suzuki,Wagon R,Oct 23,Oct,2023,22080.0
Maruti Suzuki,Jimny,Oct 23,Oct,2023,1852.0
Hyundai,Verna,Oct 23,Oct,2023,2313.0
Hyundai,Aura,Oct 23,Oct,2023,4096.0
Hyundai,Grand i10 Nios,Oct 23,Oct,2023,
Maruti Suzuki,Ciaz,Oct 23,Oct,2023,695.0
Hyundai,Exter,Oct 23,Oct,2023,8097.0
Hyundai,Creta N Line,Oct 23,Oct,2023,
Hyundai,Tucson,Oct 23,Oct,2023,202.0
Maruti Suzuki,Eeco,Oct 23,Oct,2023,12975.0
Hyundai,i20,Oct 23,Oct,2023,
Maruti Suzuki,Invicto,Oct 23,Oct,2023,478.0
Hyundai,Creta,Oct 23,Oct,2023,13077.0
Hyundai,Alcazar,Oct 23,Oct,2023,1837.0
Hyundai,Venue,Oct 23,Oct,2023,11581.0
Tata,Tiago NRG BS6,Oct 23,Oct,2023,
Tata,Tiago,Oct 23,Oct,2023,5356.0
Tata,Punch EV,Oct 23,Oct,2023,
Tata,Tigor,Oct 23,Oct,2023,1563.0
Tata,Nexon EV,Oct 23,Oct,2023,
Tata,Altroz,Oct 23,Oct,2023,5984.0
Tata,Harrier,Oct 23,Oct,2023,1896.0
Tata,Tiago EV,Oct 23,Oct,2023,
Hyundai,Venue N Line,Oct 23,Oct,2023,
Hyundai,Ioniq 5,Oct 23,Oct,2023,117.0
Tata,Safari,Oct 23,Oct,2023,1340.0
Tata,Punch,Oct 23,Oct,2023,15317.0
Hyundai,Kona Electric,Oct 23,Oct,2023,44.0
Tata,Xpres-T EV,Oct 23,Oct,2023,
Mahindra,Scorpio Classic,Oct 23,Oct,2023,
Tata,Altroz CNG,Oct 23,Oct,2023,
Tata,Altroz Racer,Oct 23,Oct,2023,
Mahindra,Thar,Oct 23,Oct,2023,5593.0
Toyota,Innova Crysta,Oct 23,Oct,2023,
Mahindra,XUV700,Oct 23,Oct,2023,9297.0
Mahindra,Bolero,Oct 23,Oct,2023,9647.0
Mahindra,XUV 400 Electric,Oct 23,Oct,2023,639.0
Mahindra,Scorpio N,Oct 23,Oct,2023,
Mahindra,XUV 3X0,Oct 23,Oct,2023,
Mahindra,Bolero Neo,Oct 23,Oct,2023,
Mahindra,Bolero Neo Plus,Oct 23,Oct,2023,
Tata,Tigor CNG,Oct 23,Oct,2023,
Tata,Tiago CNG,Oct 23,Oct,2023,
Tata,Punch CNG,Oct 23,Oct,2023,
Tata,Magic Mantra 10 Seater,Oct 23,Oct,2023,
Toyota,Fortuner,Oct 23,Oct,2023,2475.0
Toyota,Innova Hycross,Oct 23,Oct,2023,8183.0
Toyota,Land Cruiser LC300,Oct 23,Oct,2023,
Toyota,Hilux,Oct 23,Oct,2023,181.0
Toyota,Camry,Oct 23,Oct,2023,197.0
Toyota,Vellfire,Oct 23,Oct,2023,3.0
Toyota,Fortuner Legender,Oct 23,Oct,2023,
Toyota,Urban Cruiser HyRyder,Oct 23,Oct,2023,3987.0
Toyota,Glanza,Oct 23,Oct,2023,4724.0
Mahindra,KUV100 NXT,Oct 23,Oct,2023,
Toyota,Taisor,Oct 23,Oct,2023,
Toyota,Rumion,Oct 23,Oct,2023,792.0
Mahindra,XUV 300,Oct 23,Oct,2023,4865.0
BMW,M4 Competition,Oct 23,Oct,2023,
BMW,X7,Oct 23,Oct,2023,
KIA,Carens,Oct 23,Oct,2023,5355.0
BMW,7-Series,Oct 23,Oct,2023,
BMW,X1,Oct 23,Oct,2023,
BMW,2 Series Gran Coupe,Oct 23,Oct,2023,
BMW,3 Series Gran Limousine,Oct 23,Oct,2023,
BMW,Z4,Oct 23,Oct,2023,
BMW,M2,Oct 23,Oct,2023,
BMW,6 Series,Oct 23,Oct,2023,
BMW,X5,Oct 23,Oct,2023,
KIA,Sonet,Oct 23,Oct,2023,6493.0
BMW,X3,Oct 23,Oct,2023,
BMW,M8 Coupe Competition,Oct 23,Oct,2023,
KIA,EV6,Oct 23,Oct,2023,141.0
BMW,i7,Oct 23,Oct,2023,
BMW,XM,Oct 23,Oct,2023,
MG,Gloster,Oct 23,Oct,2023,247.0
MG,Comet EV,Oct 23,Oct,2023,1036.0
Honda,Elevate,Oct 23,Oct,2023,4957.0
Honda,City,Oct 23,Oct,2023,1553.0
BMW,i5,Oct 23,Oct,2023,
MG,Astor,Oct 23,Oct,2023,890.0
MG,Hector,Oct 23,Oct,2023,2703.0
MG,Hector Plus,Oct 23,Oct,2023,
MG,ZS EV,Oct 23,Oct,2023,232.0
BMW,X4,Oct 23,Oct,2023,
BMW,iX Electric,Oct 23,Oct,2023,
BMW,3-Series,Oct 23,Oct,2023,
BMW,iX1,Oct 23,Oct,2023,
Honda,Amaze,Oct 23,Oct,2023,2890.0
Honda,City Hybrid,Oct 23,Oct,2023,
Mahindra,Marazzo,Oct 23,Oct,2023,89.0
Skoda,Superb,Oct 23,Oct,2023,0.0
Tata,Magic Express 10 Seater,Oct 23,Oct,2023,
Volkswagen,Virtus,Oct 23,Oct,2023,1772.0
BMW,i4,Oct 23,Oct,2023,
Skoda,Kushaq,Oct 23,Oct,2023,2447.0
KIA,Seltos,Oct 23,Oct,2023,12362.0
Tata,Tigor EV,Oct 23,Oct,2023,
Skoda,Slavia,Oct 23,Oct,2023,1943.0
Skoda,Kodiaq,Oct 23,Oct,2023,176.0
Maruti Suzuki,Ignis,Oct 23,Oct,2023,2374.0
Hyundai,i20 N Line,Oct 23,Oct,2023,
Maruti Suzuki,Fronx,Oct 23,Oct,2023,11357.0
Jeep,Grand Cherokee,Oct 23,Oct,2023,
Land Rover,Range Rover Velar,Oct 23,Oct,2023,
Land Rover,Range Rover Evoque,Oct 23,Oct,2023,
Audi,A4,Oct 23,Oct,2023,
Land Rover,Range Rover,Oct 23,Oct,2023,
Land Rover,Discovery Sport,Oct 23,Oct,2023,
Land Rover,Range Rover Sport,Oct 23,Oct,2023,
Land Rover,Discovery,Oct 23,Oct,2023,
Jeep,Wrangler,Oct 23,Oct,2023,
Jeep,Compass,Oct 23,Oct,2023,398.0
Volkswagen,Tiguan,Oct 23,Oct,2023,98.0
Audi,Q3,Oct 23,Oct,2023,
Audi,Q3 Sportback,Oct 23,Oct,2023,
Jeep,Meridian,Oct 23,Oct,2023,109.0
Land Rover,Defender,Oct 23,Oct,2023,
Audi,RS Q8,Oct 23,Oct,2023,
Audi,RS5,Oct 23,Oct,2023,
Audi,e-tron,Oct 23,Oct,2023,
Audi,Q8,Oct 23,Oct,2023,
Volvo,S90,Oct 23,Oct,2023,
Audi,A8L,Oct 23,Oct,2023,
Volvo,XC60,Oct 23,Oct,2023,
Volvo,XC90,Oct 23,Oct,2023,
Volvo,XC40 Recharge,Oct 23,Oct,2023,
Volvo,C40 Recharge,Oct 23,Oct,2023,
Jaguar,F-Type,Oct 23,Oct,2023,
Jaguar,I-Pace,Oct 23,Oct,2023,
Audi,S5 Sportback,Oct 23,Oct,2023,
Audi,Q5,Oct 23,Oct,2023,
Jaguar,F-Pace,Oct 23,Oct,2023,
Audi,Q7,Oct 23,Oct,2023,
Audi,Q8 e-tron,Oct 23,Oct,2023,
Porsche,Macan,Oct 23,Oct,2023,
Porsche,Cayenne,Oct 23,Oct,2023,
Porsche,Cayenne Coupe,Oct 23,Oct,2023,
Citroen,C3,Oct 23,Oct,2023,222.0
Citroen,eC3,Oct 23,Oct,2023,179.0
Lamborghini,Urus,Oct 23,Oct,2023,
Citroen,C5 Aircross,Oct 23,Oct,2023,5.0
Porsche,Panamera,Oct 23,Oct,2023,
Lamborghini,Revuelto,Oct 23,Oct,2023,
Porsche,718,Oct 23,Oct,2023,
BYD Auto,Atto 3,Oct 23,Oct,2023,
Lamborghini,Huracan EVO,Oct 23,Oct,2023,
Renault,Triber,Oct 23,Oct,2023,2080.0
Nissan,Magnite,Oct 23,Oct,2023,2573.0
Porsche,Taycan,Oct 23,Oct,2023,
Lexus,LC 500h,Oct 23,Oct,2023,
Lexus,ES,Oct 23,Oct,2023,
Lexus,LS 500h,Oct 23,Oct,2023,
Rolls-Royce,Cullinan,Oct 23,Oct,2023,
Lexus,NX,Oct 23,Oct,2023,
Lexus,RX,Oct 23,Oct,2023,
Lexus,LM 350h,Oct 23,Oct,2023,
Mini,Cooper SE,Oct 23,Oct,2023,
Rolls-Royce,Phantom,Oct 23,Oct,2023,
BYD Auto,Seal EV,Oct 23,Oct,2023,
Rolls-Royce,Ghost,Oct 23,Oct,2023,
Rolls-Royce,Wraith,Oct 23,Oct,2023,
Rolls-Royce,Dawn,Oct 23,Oct,2023,
Mini,Cooper Countryman,Oct 23,Oct,2023,
Mini,3 Door,Oct 23,Oct,2023,
Lexus,LX,Oct 23,Oct,2023,
Renault,Kiger,Oct 23,Oct,2023,912.0
Ferrari,F8 Tributo,Oct 23,Oct,2023,
Ferrari,SF90 Stradale,Oct 23,Oct,2023,
Ferrari,812,Oct 23,Oct,2023,
Maserati,Quattroporte,Oct 23,Oct,2023,
Isuzu,S-Cab,Oct 23,Oct,2023,
Maserati,Ghibli,Oct 23,Oct,2023,
Isuzu,Hi-Lander,Oct 23,Oct,2023,
Maserati,GranTurismo,Oct 23,Oct,2023,
Maserati,GranCabrio,Oct 23,Oct,2023,
Isuzu,V-Cross,Oct 23,Oct,2023,
Isuzu,MU-X,Oct 23,Oct,2023,
Isuzu,D-Max,Oct 23,Oct,2023,
Mclaren,GT,Oct 23,Oct,2023,
Mclaren,750S,Oct 23,Oct,2023,
Force,Gurkha,Oct 23,Oct,2023,
Force,Gurkha 5 Door,Oct 23,Oct,2023,
Ferrari,Roma,Oct 23,Oct,2023,
Ferrari,296 GTB,Oct 23,Oct,2023,
Mercedes-Benz,G-Class,Oct 23,Oct,2023,
Aston Martin,DBX,Oct 23,Oct,2023,
Mercedes-Benz,C-Class,Oct 23,Oct,2023,
Mercedes-Benz,GLS,Oct 23,Oct,2023,
Mercedes-Benz,A Class Sedan Limousine,Oct 23,Oct,2023,
Mercedes-Benz,GLA,Oct 23,Oct,2023,
Mercedes-Benz,GLC,Oct 23,Oct,2023,
Mercedes-Benz,Maybach S-Class,Oct 23,Oct,2023,
Mercedes-Benz,E-Class,Oct 23,Oct,2023,
Mercedes-Benz,GLE-Class,Oct 23,Oct,2023,
Mercedes-Benz,GLB,Oct 23,Oct,2023,
Mercedes-Benz,AMG E 53 Cabriolet,Oct 23,Oct,2023,
Mercedes-Benz,GLC Coupe,Oct 23,Oct,2023,
Aston Martin,Vantage,Oct 23,Oct,2023,
Mercedes-Benz,AMG E 53,Oct 23,Oct,2023,
Mercedes-Benz,AMG A 45 S,Oct 23,Oct,2023,
Aston Martin,DB 12,Oct 23,Oct,2023,
Mercedes-Benz,S Class,Oct 23,Oct,2023,
Pravaig,Defy,Oct 23,Oct,2023,
Mercedes-Benz,EQS,Oct 23,Oct,2023,
Mercedes-Benz,AMG GLE 53 Coupe,Oct 23,Oct,2023,
Mercedes-Benz,AMG GLC 43,Oct 23,Oct,2023,
Bajaj,Qute (RE60),Oct 23,Oct,2023,
Strom Motors,R3,Oct 23,Oct,2023,
Bentley,Bentayga,Oct 23,Oct,2023,
Porsche,911,Oct 23,Oct,2023,
Audi,A6,Oct 23,Oct,2023,
Mercedes-Benz,EQB,Oct 23,Oct,2023,
Volkswagen,Taigun,Oct 23,Oct,2023,2219.0
Citroen,C3 Aircross,Oct 23,Oct,2023,224.0
BYD Auto,E6 Electric,Oct 23,Oct,2023,
Mercedes-Benz,AMG E 63,Oct 23,Oct,2023,
Mclaren,720S,Oct 23,Oct,2023,
Mercedes-Benz,EQE,Oct 23,Oct,2023,
Tata,Nexon,Oct 23,Oct,2023,16887.0
Renault,Kwid,Oct 23,Oct,2023,869.0
Audi,RS E-Tron GT,Oct 23,Oct,2023,
Audi,E-Tron GT,Oct 23,Oct,2023,
Maruti Suzuki,Grand Vitara,Sep 22,Sep,2022,4769.0
Maruti Suzuki,Celerio,Sep 22,Sep,2022,5390.0
Maruti Suzuki,Baleno,Sep 22,Sep,2022,19369.0
Maruti Suzuki,S-Presso,Sep 22,Sep,2022,4730.0
Maruti Suzuki,Alto K10,Sep 22,Sep,2022,
Maruti Suzuki,Dzire,Sep 22,Sep,2022,9601.0
Maruti Suzuki,Ertiga,Sep 22,Sep,2022,9299.0
Maruti Suzuki,Swift,Sep 22,Sep,2022,11988.0
Maruti Suzuki,XL6,Sep 22,Sep,2022,3061.0
Maruti Suzuki,Brezza,Sep 22,Sep,2022,
Maruti Suzuki,Wagon R,Sep 22,Sep,2022,20078.0
Maruti Suzuki,Jimny,Sep 22,Sep,2022,0.0
Hyundai,Verna,Sep 22,Sep,2022,1654.0
Hyundai,Aura,Sep 22,Sep,2022,4239.0
Hyundai,Grand i10 Nios,Sep 22,Sep,2022,
Maruti Suzuki,Ciaz,Sep 22,Sep,2022,1359.0
Hyundai,Exter,Sep 22,Sep,2022,0.0
Hyundai,Creta N Line,Sep 22,Sep,2022,
Hyundai,Tucson,Sep 22,Sep,2022,419.0
Maruti Suzuki,Eeco,Sep 22,Sep,2022,12697.0
Hyundai,i20,Sep 22,Sep,2022,
Maruti Suzuki,Invicto,Sep 22,Sep,2022,
Hyundai,Creta,Sep 22,Sep,2022,12866.0
Hyundai,Alcazar,Sep 22,Sep,2022,2643.0
Hyundai,Venue,Sep 22,Sep,2022,11033.0
Tata,Tiago NRG BS6,Sep 22,Sep,2022,
Tata,Tiago,Sep 22,Sep,2022,6936.0
Tata,Punch EV,Sep 22,Sep,2022,
Tata,Tigor,Sep 22,Sep,2022,3700.0
Tata,Nexon EV,Sep 22,Sep,2022,
Tata,Altroz,Sep 22,Sep,2022,5227.0
Tata,Harrier,Sep 22,Sep,2022,2993.0
Tata,Tiago EV,Sep 22,Sep,2022,
Hyundai,Venue N Line,Sep 22,Sep,2022,
Hyundai,Ioniq 5,Sep 22,Sep,2022,0.0
Tata,Safari,Sep 22,Sep,2022,2030.0
Tata,Punch,Sep 22,Sep,2022,12251.0
Hyundai,Kona Electric,Sep 22,Sep,2022,112.0
Tata,Xpres-T EV,Sep 22,Sep,2022,
Mahindra,Scorpio Classic,Sep 22,Sep,2022,
Tata,Altroz CNG,Sep 22,Sep,2022,
Tata,Altroz Racer,Sep 22,Sep,2022,
Mahindra,Thar,Sep 22,Sep,2022,4249.0
Toyota,Innova Crysta,Sep 22,Sep,2022,
Mahindra,XUV700,Sep 22,Sep,2022,6063.0
Mahindra,Bolero,Sep 22,Sep,2022,8108.0
Mahindra,XUV 400 Electric,Sep 22,Sep,2022,0.0
Mahindra,Scorpio N,Sep 22,Sep,2022,
Mahindra,XUV 3X0,Sep 22,Sep,2022,
Mahindra,Bolero Neo,Sep 22,Sep,2022,
Mahindra,Bolero Neo Plus,Sep 22,Sep,2022,
Tata,Tigor CNG,Sep 22,Sep,2022,
Tata,Tiago CNG,Sep 22,Sep,2022,
Tata,Punch CNG,Sep 22,Sep,2022,
Tata,Magic Mantra 10 Seater,Sep 22,Sep,2022,
Toyota,Fortuner,Sep 22,Sep,2022,2935.0
Toyota,Innova Hycross,Sep 22,Sep,2022,7282.0
Toyota,Land Cruiser LC300,Sep 22,Sep,2022,
Toyota,Hilux,Sep 22,Sep,2022,2.0
Toyota,Camry,Sep 22,Sep,2022,68.0
Toyota,Vellfire,Sep 22,Sep,2022,50.0
Toyota,Fortuner Legender,Sep 22,Sep,2022,
Toyota,Urban Cruiser HyRyder,Sep 22,Sep,2022,1163.0
Toyota,Glanza,Sep 22,Sep,2022,3528.0
Mahindra,KUV100 NXT,Sep 22,Sep,2022,
Toyota,Taisor,Sep 22,Sep,2022,
Toyota,Rumion,Sep 22,Sep,2022,0.0
Mahindra,XUV 300,Sep 22,Sep,2022,6080.0
BMW,M4 Competition,Sep 22,Sep,2022,
BMW,X7,Sep 22,Sep,2022,
KIA,Carens,Sep 22,Sep,2022,5233.0
BMW,7-Series,Sep 22,Sep,2022,
BMW,X1,Sep 22,Sep,2022,
BMW,2 Series Gran Coupe,Sep 22,Sep,2022,
BMW,3 Series Gran Limousine,Sep 22,Sep,2022,
BMW,Z4,Sep 22,Sep,2022,
BMW,M2,Sep 22,Sep,2022,
BMW,6 Series,Sep 22,Sep,2022,
BMW,X5,Sep 22,Sep,2022,
KIA,Sonet,Sep 22,Sep,2022,9291.0
BMW,X3,Sep 22,Sep,2022,
BMW,M8 Coupe Competition,Sep 22,Sep,2022,
KIA,EV6,Sep 22,Sep,2022,0.0
BMW,i7,Sep 22,Sep,2022,
BMW,XM,Sep 22,Sep,2022,
MG,Gloster,Sep 22,Sep,2022,311.0
MG,Comet EV,Sep 22,Sep,2022,0.0
Honda,Elevate,Sep 22,Sep,2022,0.0
Honda,City,Sep 22,Sep,2022,3420.0
BMW,i5,Sep 22,Sep,2022,
MG,Astor,Sep 22,Sep,2022,980.0
MG,Hector,Sep 22,Sep,2022,2105.0
MG,Hector Plus,Sep 22,Sep,2022,
MG,ZS EV,Sep 22,Sep,2022,412.0
BMW,X4,Sep 22,Sep,2022,
BMW,iX Electric,Sep 22,Sep,2022,
BMW,3-Series,Sep 22,Sep,2022,
BMW,iX1,Sep 22,Sep,2022,
Honda,Amaze,Sep 22,Sep,2022,4082.0
Honda,City Hybrid,Sep 22,Sep,2022,
Mahindra,Marazzo,Sep 22,Sep,2022,162.0
Skoda,Superb,Sep 22,Sep,2022,190.0
Tata,Magic Express 10 Seater,Sep 22,Sep,2022,
Volkswagen,Virtus,Sep 22,Sep,2022,1986.0
BMW,i4,Sep 22,Sep,2022,
Skoda,Kushaq,Sep 22,Sep,2022,2224.0
KIA,Seltos,Sep 22,Sep,2022,11000.0
Tata,Tigor EV,Sep 22,Sep,2022,
Skoda,Slavia,Sep 22,Sep,2022,937.0
Skoda,Kodiaq,Sep 22,Sep,2022,71.0
Maruti Suzuki,Ignis,Sep 22,Sep,2022,5750.0
Hyundai,i20 N Line,Sep 22,Sep,2022,
Maruti Suzuki,Fronx,Sep 22,Sep,2022,0.0
Jeep,Grand Cherokee,Sep 22,Sep,2022,
Land Rover,Range Rover Velar,Sep 22,Sep,2022,
Land Rover,Range Rover Evoque,Sep 22,Sep,2022,
Audi,A4,Sep 22,Sep,2022,
Land Rover,Range Rover,Sep 22,Sep,2022,
Land Rover,Discovery Sport,Sep 22,Sep,2022,
Land Rover,Range Rover Sport,Sep 22,Sep,2022,
Land Rover,Discovery,Sep 22,Sep,2022,
Jeep,Wrangler,Sep 22,Sep,2022,
Jeep,Compass,Sep 22,Sep,2022,609.0
Volkswagen,Tiguan,Sep 22,Sep,2022,123.0
Audi,Q3,Sep 22,Sep,2022,
Audi,Q3 Sportback,Sep 22,Sep,2022,
Jeep,Meridian,Sep 22,Sep,2022,507.0
Land Rover,Defender,Sep 22,Sep,2022,
Audi,RS Q8,Sep 22,Sep,2022,
Audi,RS5,Sep 22,Sep,2022,
Audi,e-tron,Sep 22,Sep,2022,
Audi,Q8,Sep 22,Sep,2022,
Volvo,S90,Sep 22,Sep,2022,
Audi,A8L,Sep 22,Sep,2022,
Volvo,XC60,Sep 22,Sep,2022,
Volvo,XC90,Sep 22,Sep,2022,
Volvo,XC40 Recharge,Sep 22,Sep,2022,
Volvo,C40 Recharge,Sep 22,Sep,2022,
Jaguar,F-Type,Sep 22,Sep,2022,
Jaguar,I-Pace,Sep 22,Sep,2022,
Audi,S5 Sportback,Sep 22,Sep,2022,
Audi,Q5,Sep 22,Sep,2022,
Jaguar,F-Pace,Sep 22,Sep,2022,
Audi,Q7,Sep 22,Sep,2022,
Audi,Q8 e-tron,Sep 22,Sep,2022,
Porsche,Macan,Sep 22,Sep,2022,
Porsche,Cayenne,Sep 22,Sep,2022,
Porsche,Cayenne Coupe,Sep 22,Sep,2022,
Citroen,C3,Sep 22,Sep,2022,1354.0
Citroen,eC3,Sep 22,Sep,2022,0.0
Lamborghini,Urus,Sep 22,Sep,2022,
Citroen,C5 Aircross,Sep 22,Sep,2022,32.0
Porsche,Panamera,Sep 22,Sep,2022,
Lamborghini,Revuelto,Sep 22,Sep,2022,
Porsche,718,Sep 22,Sep,2022,
BYD Auto,Atto 3,Sep 22,Sep,2022,
Lamborghini,Huracan EVO,Sep 22,Sep,2022,
Renault,Triber,Sep 22,Sep,2022,3087.0
Nissan,Magnite,Sep 22,Sep,2022,3069.0
Porsche,Taycan,Sep 22,Sep,2022,
Lexus,LC 500h,Sep 22,Sep,2022,
Lexus,ES,Sep 22,Sep,2022,
Lexus,LS 500h,Sep 22,Sep,2022,
Rolls-Royce,Cullinan,Sep 22,Sep,2022,
Lexus,NX,Sep 22,Sep,2022,
Lexus,RX,Sep 22,Sep,2022,
Lexus,LM 350h,Sep 22,Sep,2022,
Mini,Cooper SE,Sep 22,Sep,2022,
Rolls-Royce,Phantom,Sep 22,Sep,2022,
BYD Auto,Seal EV,Sep 22,Sep,2022,
Rolls-Royce,Ghost,Sep 22,Sep,2022,
Rolls-Royce,Wraith,Sep 22,Sep,2022,
Rolls-Royce,Dawn,Sep 22,Sep,2022,
Mini,Cooper Countryman,Sep 22,Sep,2022,
Mini,3 Door,Sep 22,Sep,2022,
Lexus,LX,Sep 22,Sep,2022,
Renault,Kiger,Sep 22,Sep,2022,2535.0
Ferrari,F8 Tributo,Sep 22,Sep,2022,
Ferrari,SF90 Stradale,Sep 22,Sep,2022,
Ferrari,812,Sep 22,Sep,2022,
Maserati,Quattroporte,Sep 22,Sep,2022,
Isuzu,S-Cab,Sep 22,Sep,2022,
Maserati,Ghibli,Sep 22,Sep,2022,
Isuzu,Hi-Lander,Sep 22,Sep,2022,
Maserati,GranTurismo,Sep 22,Sep,2022,
Maserati,GranCabrio,Sep 22,Sep,2022,
Isuzu,V-Cross,Sep 22,Sep,2022,
Isuzu,MU-X,Sep 22,Sep,2022,
Isuzu,D-Max,Sep 22,Sep,2022,
Mclaren,GT,Sep 22,Sep,2022,
Mclaren,750S,Sep 22,Sep,2022,
Force,Gurkha,Sep 22,Sep,2022,
Force,Gurkha 5 Door,Sep 22,Sep,2022,
Ferrari,Roma,Sep 22,Sep,2022,
Ferrari,296 GTB,Sep 22,Sep,2022,
Mercedes-Benz,G-Class,Sep 22,Sep,2022,
Aston Martin,DBX,Sep 22,Sep,2022,
Mercedes-Benz,C-Class,Sep 22,Sep,2022,
Mercedes-Benz,GLS,Sep 22,Sep,2022,
Mercedes-Benz,A Class Sedan Limousine,Sep 22,Sep,2022,
Mercedes-Benz,GLA,Sep 22,Sep,2022,
Mercedes-Benz,GLC,Sep 22,Sep,2022,
Mercedes-Benz,Maybach S-Class,Sep 22,Sep,2022,
Mercedes-Benz,E-Class,Sep 22,Sep,2022,
Mercedes-Benz,GLE-Class,Sep 22,Sep,2022,
Mercedes-Benz,GLB,Sep 22,Sep,2022,
Mercedes-Benz,AMG E 53 Cabriolet,Sep 22,Sep,2022,
Mercedes-Benz,GLC Coupe,Sep 22,Sep,2022,
Aston Martin,Vantage,Sep 22,Sep,2022,
Mercedes-Benz,AMG E 53,Sep 22,Sep,2022,
Mercedes-Benz,AMG A 45 S,Sep 22,Sep,2022,
Aston Martin,DB 12,Sep 22,Sep,2022,
Mercedes-Benz,S Class,Sep 22,Sep,2022,
Pravaig,Defy,Sep 22,Sep,2022,
Mercedes-Benz,EQS,Sep 22,Sep,2022,
Mercedes-Benz,AMG GLE 53 Coupe,Sep 22,Sep,2022,
Mercedes-Benz,AMG GLC 43,Sep 22,Sep,2022,
Bajaj,Qute (RE60),Sep 22,Sep,2022,
Strom Motors,R3,Sep 22,Sep,2022,
Bentley,Bentayga,Sep 22,Sep,2022,
Porsche,911,Sep 22,Sep,2022,
Audi,A6,Sep 22,Sep,2022,
Mercedes-Benz,EQB,Sep 22,Sep,2022,
Volkswagen,Taigun,Sep 22,Sep,2022,1994.0
Citroen,C3 Aircross,Sep 22,Sep,2022,0.0
BYD Auto,E6 Electric,Sep 22,Sep,2022,
